decision_id,source_root_id,project_id,family_id,relative_path,file_name,file_id,sheet_id,file_sha256,file_size,workbook_format,worksheet_name,worksheet_visibility,worksheet_fingerprint,workbook_sheet_count,detected_project_identifiers,detected_customer_identifiers,detected_document_role,parser_name,parser_version,parse_status,formula_dependency_status,external_link_status,named_range_status,revision_status,duplicate_or_supersession,proposed_decision,final_decision,reason_codes,evidence_references,policy_version,reviewer_or_approver,decision_timestamp,approval_manifest_hash,sanitized_artifact_hash,sanitized_csv_path,sanitized_csv_sha256,non_empty_rows
SGD-3F9F9F236E30A8,SRC-ALL-PROJECTS,1120301,核陽,"112年度工作\112年度工作\1120301核陽-聯電 12A P1_P2 CUB棟 CDA,冰機盤控制配電工程\聯電 12A P1_P2 CUB棟 CDA,冰機盤控制配電工程詢價單(112.02.18)-材料清單.xlsx","聯電 12A P1_P2 CUB棟 CDA,冰機盤控制配電工程詢價單(112.02.18)-材料清單.xlsx",SRC-ALL-PROJECTS-FILE-BE00442E2B45,SRC-ALL-PROJECTS-FILE-BE00442E2B45-SHEET-001,ED5544A787F2752510CE1C99439AECB2BECCE3CF50CB06A251EE014CDC2C77C9,16442,xlsx,詢價單 ,visible,383236239EEFAF6921B8220F24338CE5C484B0CF26FBDA7F74460ECB2B8D7247,1,1120301,核陽,allowed_material_list_workbook,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,NEEDS_HUMAN_REVIEW,UNREVIEWED,INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-BE00442E2B45|SRC-ALL-PROJECTS-FILE-BE00442E2B45-SHEET-001,source_guard_policy_v1,,,,,,,
SGD-976288E18235C6,SRC-ALL-PROJECTS,1120301,核陽,"112年度工作\112年度工作\1120301核陽-聯電 12A P1_P2 CUB棟 CDA,冰機盤控制配電工程\聯電 12A P1_P2 CUB棟 CDA,冰機盤控制配電工程(訂單成本分析表).xls","聯電 12A P1_P2 CUB棟 CDA,冰機盤控制配電工程(訂單成本分析表).xls",SRC-ALL-PROJECTS-FILE-F7664E25D83B,SRC-ALL-PROJECTS-FILE-F7664E25D83B-XLS-SHEET-001,98D6F77EF49273A41B20568E7ADC90630573503D4F1A32D8B5B2E2BC3D453F52,38400,xls,訂單成本分析表,visible,B56670B74593F3155468DED35D038684EF3EF5859B27531D93AC94BE651C5ACB,1,1120301,核陽,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,CANDIDATE,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED,SRC-ALL-PROJECTS-FILE-F7664E25D83B|SRC-ALL-PROJECTS-FILE-F7664E25D83B-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-001\legacy_xls\1120301\legacy_xls_parse\1120301\SRC-ALL-PROJECTS-FILE-F7664E25D83B\001_訂單成本分析表.csv,84F27BD5A27B2E39111ABE5F558E429FBC6F5F9F8E5ADEC0433B9B92E1920446,24
SGD-2EFCB06FD12D4A,SRC-ALL-PROJECTS,1110801,華格,111年度工作\111年度工作\111年度訂單(已完成)\1110801華格-內埔工業區汙水管路工程\華格-內埔工業區汙水管路工程材料清單.xlsx,華格-內埔工業區汙水管路工程材料清單.xlsx,SRC-ALL-PROJECTS-FILE-2319F0B616C7,SRC-ALL-PROJECTS-FILE-2319F0B616C7-SHEET-001,74CBACBA2A1738DF54A6B1ACF5EFCE5F3CFA4401AE2A4580EDD32E9D93DB35EA,222908,xlsx,材料清單,visible,62EC415FA59ADD466D626BFDD4EF16182897127F27C03F642A2F6FA7C677CA45,1,1110801,華格,allowed_material_list_workbook,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,NEEDS_HUMAN_REVIEW,UNREVIEWED,INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-2319F0B616C7|SRC-ALL-PROJECTS-FILE-2319F0B616C7-SHEET-001,source_guard_policy_v1,,,,,,,
SGD-EB7F6CF56E271C,SRC-ALL-PROJECTS,1110801,華格,111年度工作\111年度工作\111年度訂單(已完成)\1110801華格-內埔工業區汙水管路工程\華格-內埔工業區汙水管路工程工作紀錄單.xls,華格-內埔工業區汙水管路工程工作紀錄單.xls,SRC-ALL-PROJECTS-FILE-3FB79B273283,SRC-ALL-PROJECTS-FILE-3FB79B273283-XLS-SHEET-001,881608D165CE55F96CBF349890C72500DFB2D7BDA67F23CEBE57CA93DF0D1027,71680,xls,含稅,visible,8D6D4E7DFF5BE2B239C4195E6B649D92BC72C21554DF166FD6BDF04CF8E6BEC5,2,1110801,華格,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-3FB79B273283|SRC-ALL-PROJECTS-FILE-3FB79B273283-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-001\legacy_xls\1110801\legacy_xls_parse\1110801\SRC-ALL-PROJECTS-FILE-3FB79B273283\001_含稅.csv,1B204C5C2261878D2216C81F432548D2DFB0D080C5A7F39CFB670AB745D9E191,35
SGD-3FF5DBB45D6CAA,SRC-ALL-PROJECTS,1110801,華格,111年度工作\111年度工作\111年度訂單(已完成)\1110801華格-內埔工業區汙水管路工程\華格-內埔工業區汙水管路工程工作紀錄單.xls,華格-內埔工業區汙水管路工程工作紀錄單.xls,SRC-ALL-PROJECTS-FILE-3FB79B273283,SRC-ALL-PROJECTS-FILE-3FB79B273283-XLS-SHEET-002,881608D165CE55F96CBF349890C72500DFB2D7BDA67F23CEBE57CA93DF0D1027,71680,xls,未稅,visible,AB3733DD575934A0AC790F32D0FDEEB7D3DCFD6E772FAB3384F45643C99796C3,2,1110801,華格,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-3FB79B273283|SRC-ALL-PROJECTS-FILE-3FB79B273283-XLS-SHEET-002,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-001\legacy_xls\1110801\legacy_xls_parse\1110801\SRC-ALL-PROJECTS-FILE-3FB79B273283\002_未稅.csv,E88DE4CDE5E5263103FEF7F423974CCCCFCC6A941FE40414DCA8AAAF91B1EFD5,29
SGD-F4D46DEE98D81E,SRC-ALL-PROJECTS,1110801,華格,111年度工作\111年度工作\111年度訂單(已完成)\1110801華格-內埔工業區汙水管路工程\華格-內埔工業區汙水管路工程報價單.xlsx,華格-內埔工業區汙水管路工程報價單.xlsx,SRC-ALL-PROJECTS-FILE-6100F13D3B76,SRC-ALL-PROJECTS-FILE-6100F13D3B76-SHEET-001,682013ADF2692AB6666DDD75EA5EBFC85907C917E74819C9E3D3954FE557C8E4,223215,xlsx,報價,visible,0F0C1DE97E5C07DEC75930122CA34642C78243F499AE2D417545727D980631D6,1,1110801,華格,spreadsheet_other,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,NEEDS_HUMAN_REVIEW,UNREVIEWED,INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-6100F13D3B76|SRC-ALL-PROJECTS-FILE-6100F13D3B76-SHEET-001,source_guard_policy_v1,,,,,,,
SGD-785FE5334EEEB3,SRC-ALL-PROJECTS,1120207,顯茂,112年度工作\112年度工作\112年度工作(已完成)\1120207顯茂-臨時盤\顯茂-臨時盤報價單材料清單.xlsx,顯茂-臨時盤報價單材料清單.xlsx,SRC-ALL-PROJECTS-FILE-21E36BF89629,SRC-ALL-PROJECTS-FILE-21E36BF89629-SHEET-001,C4746F1B3979EEAB5FEEBD09B71AEA57B7057FCAEF29672FA5FDCC1A7EC6E775,223191,xlsx,報價,visible,35CCE23F56AC4393A1C433D2B6E7F85AB546AEC2381CEA3E55FEB59784635F25,1,1120207,顯茂,allowed_material_list_workbook,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,NEEDS_HUMAN_REVIEW,UNREVIEWED,INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-21E36BF89629|SRC-ALL-PROJECTS-FILE-21E36BF89629-SHEET-001,source_guard_policy_v1,,,,,,,
SGD-6BAAC9B9A05320,SRC-ALL-PROJECTS,1120207,顯茂,112年度工作\112年度工作\112年度工作(已完成)\1120207顯茂-臨時盤\顯茂-臨時盤工作紀錄單.xls,顯茂-臨時盤工作紀錄單.xls,SRC-ALL-PROJECTS-FILE-644BF6068BFC,SRC-ALL-PROJECTS-FILE-644BF6068BFC-XLS-SHEET-001,8D7F737A58DD9DAD775E77F106A54A64C3D4894A65DC832FDF5551EBBFF090DF,50176,xls,未稅,visible,589CEF755855BE96D59514EEFC88D89DAE2D4EB44BE42ED81A6F5C09FEADA423,1,1120207,顯茂,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-644BF6068BFC|SRC-ALL-PROJECTS-FILE-644BF6068BFC-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-001\legacy_xls\1120207\legacy_xls_parse\1120207\SRC-ALL-PROJECTS-FILE-644BF6068BFC\001_未稅.csv,81635DC2F9DFBAC604B917B069040DD68E8FA487D24E4CC296DD36EA743E98D1,29
SGD-BBFD5838CEAFBB,SRC-ALL-PROJECTS,1120207,顯茂,112年度工作\112年度工作\112年度工作(已完成)\1120207顯茂-臨時盤\顯茂-臨時盤報價單.xlsx,顯茂-臨時盤報價單.xlsx,SRC-ALL-PROJECTS-FILE-ED183D02B45A,SRC-ALL-PROJECTS-FILE-ED183D02B45A-SHEET-001,52F64916DBC79BF8873BC1146A51E0A98C0BBFFE40A112F1A6AF39E66CDA385A,223698,xlsx,報價,visible,7CFA94F32A709E3E59FF0506B57811B00517CCFD818ED0428E64554654D2A561,1,1120207,顯茂,spreadsheet_other,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,NEEDS_HUMAN_REVIEW,UNREVIEWED,INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-ED183D02B45A|SRC-ALL-PROJECTS-FILE-ED183D02B45A-SHEET-001,source_guard_policy_v1,,,,,,,
SGD-811E181DDBE13A,SRC-ALL-PROJECTS,1120201,立岳,112年度工作\112年度工作\112年度工作(已完成)\1120201立岳-南工處第三工務所辦公室整遷工程\南工處第三工務所辦公室整遷工程-順大報價單1120117.xlsx,南工處第三工務所辦公室整遷工程-順大報價單1120117.xlsx,SRC-ALL-PROJECTS-FILE-5C4BB4063A63,SRC-ALL-PROJECTS-FILE-5C4BB4063A63-SHEET-001,77512E31760E59812B5154291E39A0CBA81F98DD60BFA1402515B0E2F6678FA9,15885,xlsx,工作表1,visible,CC70641B65C133703A6206D6803C3351B95D2A27465119296056DDAFFEEB4FFB,1,1120117|1120201,立岳,spreadsheet_other,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,NEEDS_HUMAN_REVIEW,UNREVIEWED,INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-5C4BB4063A63|SRC-ALL-PROJECTS-FILE-5C4BB4063A63-SHEET-001,source_guard_policy_v1,,,,,,,
SGD-35FFCCDCE5550D,SRC-ALL-PROJECTS,1120201,立岳,112年度工作\112年度工作\112年度工作(已完成)\1120201立岳-南工處第三工務所辦公室整遷工程\立岳-南工處第三工務所整遷工程工作紀錄單.xls,立岳-南工處第三工務所整遷工程工作紀錄單.xls,SRC-ALL-PROJECTS-FILE-E039B2D5783C,SRC-ALL-PROJECTS-FILE-E039B2D5783C-XLS-SHEET-001,30834CC0B9EB691AAA6D7A1F3FA745CFA6FADAF1FCF51DC058440E9ED3CD8B1E,50176,xls,未稅,visible,18C6689C3803AC5B07B210D9151AEEB0795D71349B4726497A78068D7103C6EC,1,1120201,立岳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-E039B2D5783C|SRC-ALL-PROJECTS-FILE-E039B2D5783C-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-001\legacy_xls\1120201\legacy_xls_parse\1120201\SRC-ALL-PROJECTS-FILE-E039B2D5783C\001_未稅.csv,08B2EC19545A749875D5EE7C562E24634F0F6B6BB441E20A92B5983E4B9C7799,29
