file_id,source_root,relative_path,archive_member_path,project_id,project_name,customer,file_name,extension,size_bytes,modified_time,sha256,content_fingerprint,duplicate_of,primary_role,secondary_tags,drawing_output_type,generator_eligibility,forbidden_signature_match,classification_confidence,basis,parse_status,review_status,notes,absolute_path
SRC-ALL-PROJECTS-FILE-F88D1B33EE55,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\核陽聯電12A P5 FAB 1F冷藏庫工程詢價單-1150210報價.xls,,1150205,1150205核陽-聯電12A P5 FAB 1F冷藏庫工程,核陽,核陽聯電12A P5 FAB 1F冷藏庫工程詢價單-1150210報價.xls,.xls,37888,1782109399.131592,548432AF3843A0657F6C72CE8241B156DC92F01580410B04AE0264991E95235D,548432AF3843A0657F6C72CE8241B156DC92F01580410B04AE0264991E95235D,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\核陽聯電12A P5 FAB 1F冷藏庫工程詢價單-1150210報價.xls
SRC-ALL-PROJECTS-FILE-A914E2914496,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\核陽聯電12A P5 FAB 1F冷藏庫工程詢價單-1150210成本.xls,,1150205,1150205核陽-聯電12A P5 FAB 1F冷藏庫工程,核陽,核陽聯電12A P5 FAB 1F冷藏庫工程詢價單-1150210成本.xls,.xls,37888,1782109399.1875768,C7D73E01882302FF10FC8F46ED8BB012E21201BF6CA65C6EB814D024DBD55986,C7D73E01882302FF10FC8F46ED8BB012E21201BF6CA65C6EB814D024DBD55986,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\核陽聯電12A P5 FAB 1F冷藏庫工程詢價單-1150210成本.xls
SRC-ALL-PROJECTS-FILE-79432E418481,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\核陽聯電12A P5 FAB 1F冷藏庫工程詢價單材料.xls,,1150205,1150205核陽-聯電12A P5 FAB 1F冷藏庫工程,核陽,核陽聯電12A P5 FAB 1F冷藏庫工程詢價單材料.xls,.xls,38400,1782109399.1475797,4F55793E295D305C6995FB862A90F32CC2B5F3527D809B9C0BBBB24A4389286E,4F55793E295D305C6995FB862A90F32CC2B5F3527D809B9C0BBBB24A4389286E,,allowed_material_list_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.65,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\核陽聯電12A P5 FAB 1F冷藏庫工程詢價單材料.xls
SRC-ALL-PROJECTS-FILE-260C1C182D8C,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\生管課用圖、鈑金施工圖、沖孔施工圖\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程(生管用圖).pdf,,1150205,1150205核陽-聯電12A P5 FAB 1F冷藏庫工程,核陽,1150205核陽-聯電12A P5 FAB 1F冷藏庫工程(生管用圖).pdf,.pdf,560956,1782109399.2186124,6D0911E367CDA705F20AB81C4798ED3D1E1BE21D6F7F27CB4540FDF9588B23EC,6D0911E367CDA705F20AB81C4798ED3D1E1BE21D6F7F27CB4540FDF9588B23EC,,completed_sheetmetal_drawing_reference,生管課用圖|生管用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\生管課用圖、鈑金施工圖、沖孔施工圖\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程(生管用圖).pdf
SRC-ALL-PROJECTS-FILE-2D7B4A278D51,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\生管課用圖、鈑金施工圖、沖孔施工圖\沖孔施工圖\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程(沖孔施工圖).pdf,,1150205,1150205核陽-聯電12A P5 FAB 1F冷藏庫工程,核陽,1150205核陽-聯電12A P5 FAB 1F冷藏庫工程(沖孔施工圖).pdf,.pdf,575482,1782109399.2805998,F40F43515322DE30F4324C6811315EEFB28F37981599C265FDCD3C93A50A6C62,F40F43515322DE30F4324C6811315EEFB28F37981599C265FDCD3C93A50A6C62,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\生管課用圖、鈑金施工圖、沖孔施工圖\沖孔施工圖\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程(沖孔施工圖).pdf
SRC-ALL-PROJECTS-FILE-5C7FA1237519,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\M50205A1-鈑金施工圖.pdf,,1150205,1150205核陽-聯電12A P5 FAB 1F冷藏庫工程,核陽,M50205A1-鈑金施工圖.pdf,.pdf,69677,1782109399.2465959,C7226A4942102FCFD580A720BC54802E630BECCB7C551B29E8014362C9519205,C7226A4942102FCFD580A720BC54802E630BECCB7C551B29E8014362C9519205,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\M50205A1-鈑金施工圖.pdf
SRC-ALL-PROJECTS-FILE-B991A0E6AA59,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\電機施工圖\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程(電機施工圖).pdf,,1150205,1150205核陽-聯電12A P5 FAB 1F冷藏庫工程,核陽,1150205核陽-聯電12A P5 FAB 1F冷藏庫工程(電機施工圖).pdf,.pdf,477262,1782109399.3115916,E1EE178AA8156D9F6CBD85035FDEA7BBCD0C9DD03CAD135074D54AEFA9F2AE3B,E1EE178AA8156D9F6CBD85035FDEA7BBCD0C9DD03CAD135074D54AEFA9F2AE3B,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程\電機施工圖\1150205核陽-聯電12A P5 FAB 1F冷藏庫工程(電機施工圖).pdf
SRC-ALL-PROJECTS-FILE-E780A1943BCA,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\1150301 生管文件\1150301互信科技-烏山頭廠電動操作機及機電改善(已填).xlsx,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,1150301互信科技-烏山頭廠電動操作機及機電改善(已填).xlsx,.xlsx,72725,1782109399.8495932,10A59613DB39A6D1ED771E57C546F96405A5C42828C3ED388322A7CB16E5E846,10A59613DB39A6D1ED771E57C546F96405A5C42828C3ED388322A7CB16E5E846,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\1150301 生管文件\1150301互信科技-烏山頭廠電動操作機及機電改善(已填).xlsx
SRC-ALL-PROJECTS-FILE-4BBFCBA63D1D,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\1150301 生管文件\1150301互信科技-烏山頭廠電動操作機及機電改善(已填+).xlsx,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,1150301互信科技-烏山頭廠電動操作機及機電改善(已填+).xlsx,.xlsx,95385,1782109399.8665915,4D4E65BD334DEF592FC51359864700DDC627DB90DB5C147BB163C7D85E5661D1,4D4E65BD334DEF592FC51359864700DDC627DB90DB5C147BB163C7D85E5661D1,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\1150301 生管文件\1150301互信科技-烏山頭廠電動操作機及機電改善(已填+).xlsx
SRC-ALL-PROJECTS-FILE-685D6DD86545,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\1150301 生管文件\1150301互信科技-烏山頭廠電動操作機及機電改善(未填).xlsx,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,1150301互信科技-烏山頭廠電動操作機及機電改善(未填).xlsx,.xlsx,50183,1782109399.8335824,7C9934C37F4867C6B03B6B91B49021F0993B318C8E092DE4598F43CE233F6809,7C9934C37F4867C6B03B6B91B49021F0993B318C8E092DE4598F43CE233F6809,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\1150301 生管文件\1150301互信科技-烏山頭廠電動操作機及機電改善(未填).xlsx
SRC-ALL-PROJECTS-FILE-FDBB8A21426F,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\互信烏山廠電動操作機及機電改善會議審查.xls,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,互信烏山廠電動操作機及機電改善會議審查.xls,.xls,92160,1782109399.4455752,29B8D5F111F834A74EF2BE388196F3B3CB942F2E4E4F39FB66AE1CFCFEBA207A,29B8D5F111F834A74EF2BE388196F3B3CB942F2E4E4F39FB66AE1CFCFEBA207A,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\互信烏山廠電動操作機及機電改善會議審查.xls
SRC-ALL-PROJECTS-FILE-06F06F2D9A3D,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\互信科技烏山頭廠電動操作機及機電改善生產能力分表.xls,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,互信科技烏山頭廠電動操作機及機電改善生產能力分表.xls,.xls,92160,1782109399.5155764,F4C1EA479C9267D4CC9DEC4B66500CF2B7CF78DCFB4D4A1195857C7D38A0B9C4,F4C1EA479C9267D4CC9DEC4B66500CF2B7CF78DCFB4D4A1195857C7D38A0B9C4,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\互信科技烏山頭廠電動操作機及機電改善生產能力分表.xls
SRC-ALL-PROJECTS-FILE-4C4AC43C9FDB,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\互信科技烏山頭廠電動操作機及機電改善訂單成本分析.xls,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,互信科技烏山頭廠電動操作機及機電改善訂單成本分析.xls,.xls,61952,1782109399.5315962,F94C424478C9BD8B8867413D270D95145EFC1F88A3D869EA5FB0092077A9B114,F94C424478C9BD8B8867413D270D95145EFC1F88A3D869EA5FB0092077A9B114,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\互信科技烏山頭廠電動操作機及機電改善訂單成本分析.xls
SRC-ALL-PROJECTS-FILE-D2542289733E,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\互信科技烏山頭廠電動操作機及機電改善訂單成本分析分項.xls,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,互信科技烏山頭廠電動操作機及機電改善訂單成本分析分項.xls,.xls,61952,1782109399.4295762,00A09BCAD4249384C100D569F01B03480845887AA10FC85F5C1BE053726696F5,00A09BCAD4249384C100D569F01B03480845887AA10FC85F5C1BE053726696F5,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\互信科技烏山頭廠電動操作機及機電改善訂單成本分析分項.xls
SRC-ALL-PROJECTS-FILE-90DB7E7F17C0,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\工作記錄單互信科技烏山頭廠電動操作機改善.xls,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,工作記錄單互信科技烏山頭廠電動操作機改善.xls,.xls,161280,1782109399.4985785,5A4583C1B751E66A5D2A6835BF4D33A1BA0A2127005934D1099B1A228E496ABC,5A4583C1B751E66A5D2A6835BF4D33A1BA0A2127005934D1099B1A228E496ABC,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\工作記錄單互信科技烏山頭廠電動操作機改善.xls
SRC-ALL-PROJECTS-FILE-A2BB60A815EC,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\烏山頭場電動操作機改善合約.xls,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,烏山頭場電動操作機改善合約.xls,.xls,92160,1782109399.4625728,7CD8F3376A03B5E6E30DC288BFA7EE6F34AC8066B3BAA26BD3230D1082F86CCA,7CD8F3376A03B5E6E30DC288BFA7EE6F34AC8066B3BAA26BD3230D1082F86CCA,,allowed_contract_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.7,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\烏山頭場電動操作機改善合約.xls
SRC-ALL-PROJECTS-FILE-016844BFE907,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\烏山頭場電動操作機改善材料清單.xls,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,烏山頭場電動操作機改善材料清單.xls,.xls,96768,1782109399.4805942,8F34D45022810E15C99141CF2C19C1EFFB49194E90068D0EB0F0A906C2704CD3,8F34D45022810E15C99141CF2C19C1EFFB49194E90068D0EB0F0A906C2704CD3,,allowed_material_list_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.65,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\烏山頭場電動操作機改善材料清單.xls
SRC-ALL-PROJECTS-FILE-EEAA4D79E92B,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\1150301互信科技-烏山頭廠電動操作機及機電改善(生管用圖).pdf,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,1150301互信科技-烏山頭廠電動操作機及機電改善(生管用圖).pdf,.pdf,3189861,1782109399.5795765,8566D1DAA257E43884DF5D4C392636AC8B5E9D2E9089BF3A42BA8B381463FD38,8566D1DAA257E43884DF5D4C392636AC8B5E9D2E9089BF3A42BA8B381463FD38,,completed_sheetmetal_drawing_reference,生管課用圖|生管用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\1150301互信科技-烏山頭廠電動操作機及機電改善(生管用圖).pdf
SRC-ALL-PROJECTS-FILE-5072159310B7,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\沖孔施工圖\1150301互信科技-烏山頭廠電動操作機及機電改善(沖孔施工圖).pdf,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,1150301互信科技-烏山頭廠電動操作機及機電改善(沖孔施工圖).pdf,.pdf,3404760,1782109399.7465756,84B3B5136206FF0D0182D5CDFD906A1CC2691AB6E770FB6D38F580C62BDDE69B,84B3B5136206FF0D0182D5CDFD906A1CC2691AB6E770FB6D38F580C62BDDE69B,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\沖孔施工圖\1150301互信科技-烏山頭廠電動操作機及機電改善(沖孔施工圖).pdf
SRC-ALL-PROJECTS-FILE-013B81953969,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\1150301B01-鈑金施工圖.pdf,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,1150301B01-鈑金施工圖.pdf,.pdf,1616912,1782109399.615594,689A238B72939F93A16CAF797032DDB2777FDC38E02083C490EC3B1FA9BA8977,689A238B72939F93A16CAF797032DDB2777FDC38E02083C490EC3B1FA9BA8977,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\1150301B01-鈑金施工圖.pdf
SRC-ALL-PROJECTS-FILE-7077E6C23252,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\1150301B02-鈑金施工圖.pdf,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,1150301B02-鈑金施工圖.pdf,.pdf,1290527,1782109399.6405768,5E08044FBF231F70F30072EF5949B93992071DF54C2CA2D4DF24CB10B6A98221,5E08044FBF231F70F30072EF5949B93992071DF54C2CA2D4DF24CB10B6A98221,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\1150301B02-鈑金施工圖.pdf
SRC-ALL-PROJECTS-FILE-1CF099E54FEB,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\1150301B03-鈑金施工圖.pdf,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,1150301B03-鈑金施工圖.pdf,.pdf,1615085,1782109399.6675751,0FD455BF26CCAA9436A745BA31DBE7422E6D1BB3B2B41BD7EC7F5CB876823EBB,0FD455BF26CCAA9436A745BA31DBE7422E6D1BB3B2B41BD7EC7F5CB876823EBB,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\1150301B03-鈑金施工圖.pdf
SRC-ALL-PROJECTS-FILE-7CAA8C9139F6,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\1150301B04-鈑金施工圖.pdf,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,1150301B04-鈑金施工圖.pdf,.pdf,1289386,1782109399.6955748,5784D5AD2988DCEA6CE5E5C95156C0897C26B617D46DD48E7A9503600E8B126F,5784D5AD2988DCEA6CE5E5C95156C0897C26B617D46DD48E7A9503600E8B126F,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\1150301B04-鈑金施工圖.pdf
SRC-ALL-PROJECTS-FILE-52394A457753,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\電機施工圖\1150301互信科技-烏山頭廠電動操作機及機電改善(電機施工圖).pdf,,1150301,1150301互信科技-烏山頭廠電動操作機及機電改善,互信科技,1150301互信科技-烏山頭廠電動操作機及機電改善(電機施工圖).pdf,.pdf,4952939,1782109399.8055751,EEF702EF942899A23CDFDC4A18209D9E4CC1D83CE2B6DD502AF1DFF608395830,EEF702EF942899A23CDFDC4A18209D9E4CC1D83CE2B6DD502AF1DFF608395830,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150301互信科技-烏山頭廠電動操作機及機電改善\電機施工圖\1150301互信科技-烏山頭廠電動操作機及機電改善(電機施工圖).pdf
SRC-ALL-PROJECTS-FILE-EBC7E2D0A95B,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150302盛福-工程鯉魚潭場第二送水管工程-管(二)\1150302 生管文件\1150302盛福-工程鯉魚潭場第二送水管工程-管_二______CP補買_______請簽核-232_stec.tw.pdf,,1150302,1150302盛福-工程鯉魚潭場第二送水管工程-管(二),盛福,1150302盛福-工程鯉魚潭場第二送水管工程-管_二______CP補買_______請簽核-232_stec.tw.pdf,.pdf,1180979,1782109402.0097747,A32BC713F29D62D59594F2A2E9A42980324AB120847B871EB8CAB02B79EDA6B9,A32BC713F29D62D59594F2A2E9A42980324AB120847B871EB8CAB02B79EDA6B9,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150302盛福-工程鯉魚潭場第二送水管工程-管(二)\1150302 生管文件\1150302盛福-工程鯉魚潭場第二送水管工程-管_二______CP補買_______請簽核-232_stec.tw.pdf
SRC-ALL-PROJECTS-FILE-EA865D6D0E72,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150302盛福-工程鯉魚潭場第二送水管工程-管(二)\1150302 生管文件\1150302盛福工程鯉魚潭場第二送水管工程-管(二)(已填).xlsx,,1150302,1150302盛福-工程鯉魚潭場第二送水管工程-管(二),盛福,1150302盛福工程鯉魚潭場第二送水管工程-管(二)(已填).xlsx,.xlsx,61876,1782109401.8415916,BBD829A3CC8591CE87B31459D4F9315F0AC146026B9AB4BE95D7C99237498063,BBD829A3CC8591CE87B31459D4F9315F0AC146026B9AB4BE95D7C99237498063,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150302盛福-工程鯉魚潭場第二送水管工程-管(二)\1150302 生管文件\1150302盛福工程鯉魚潭場第二送水管工程-管(二)(已填).xlsx
SRC-ALL-PROJECTS-FILE-1899AF3374EB,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150302盛福-工程鯉魚潭場第二送水管工程-管(二)\1150302 生管文件\1150302盛福工程鯉魚潭場第二送水管工程-管(二)(已填+)-琬茹.xlsx,,1150302,1150302盛福-工程鯉魚潭場第二送水管工程-管(二),盛福,1150302盛福工程鯉魚潭場第二送水管工程-管(二)(已填+)-琬茹.xlsx,.xlsx,78383,1782109401.8575754,CFDDE85D47977ACEF25724B8C7B7247026C7A80E2E5F4178851D9D6300E4EF66,CFDDE85D47977ACEF25724B8C7B7247026C7A80E2E5F4178851D9D6300E4EF66,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150302盛福-工程鯉魚潭場第二送水管工程-管(二)\1150302 生管文件\1150302盛福工程鯉魚潭場第二送水管工程-管(二)(已填+)-琬茹.xlsx
