project_id,normalized_project_id,source_root_relative_path,project_family,project_family_source,revision_family,duplicate_family,year_prefix,workbook_candidate_count,candidate_permitted_input_count,strict_permitted_input_count,target_reference_file_candidate_count,inventory_v1_has_all_three_completed_targets,onedrive_availability,current_cohort,development_eligibility,exclusion_reasons,previous_screening_status,previous_bundle_status,current_source_hash_status,generator_candidate_status
1140703,1140703,114年度工作\114年度工作\1140703卓文彬-落地盤\1140703 生管文件,卓文彬,file_index_customer,REVFAM-114-C97750C49751,DUPFAM-2A512612764F,114,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140704,1140704,114年度工作\114年度工作\1140704國倫-林內場廢水及曬乾床配電盤改善\1140704 生管文件,國倫,file_index_customer,REVFAM-114-19527EE0D735,DUPFAM-6A7E8F40FE0A,114,7,7,2,7,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140705,1140705,114年度工作\114年度工作\1140705榮陳-五票坑至大坪頂管路改善\1140705 生管文件,榮陳,file_index_customer,REVFAM-114-8B7F5E2EF568,DUPFAM-1FC120414D89,114,7,7,3,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140706,1140706,114年度工作\114年度工作\1140706台灣色譜-台灣色譜科技E棟新建工程\1140706 生管文件,台灣色譜,file_index_customer,REVFAM-114-CC1643E21BB5,DUPFAM-397DD60E9B38,114,7,7,1,12,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140707,1140707,114年度工作\114年度工作\1140707金坐營造-安定區掩埋場擋土牆修繕工程追加(現場),金坐營造,file_index_customer,REVFAM-114-996873EC6E30,DUPFAM-866A7E680858,114,2,2,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140708,1140708,114年度工作\114年度工作\1140708詠翔鑫-變壓器購買(零料),詠翔鑫,file_index_customer,REVFAM-114-3414D56D2562,DUPFAM-BA4ED18F5094,114,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140709,1140709,114年度工作\114年度工作\1140709 國策-官田職訓中心第二批修改門板,國策,file_index_customer,REVFAM-114-390FFA6DB492,DUPFAM-CD783649FBC9,114,0,0,0,13,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets|no potential permitted source workbook in current inventory,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140710,1140710,114年度工作\114年度工作\1140710宗正,宗正,derived_from_project_name,REVFAM-114-4E09174B985E,DUPFAM-DFFCFEF9EE6B,114,0,0,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets|no potential permitted source workbook in current inventory,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,NO_APPROVED_WORKSHEETS
1140711,1140711,114年度工作\114年度工作\1140711宇博-鹿港彰濱場等機電設備改善\11407011 生管文件,宇博,file_index_customer,REVFAM-114-6EB59E9370FB,DUPFAM-4FC07E2DADA4,114,7,7,2,10,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140801,1140801,114年度工作\114年度工作\1140801臻輊營造-中埔衛生所AB棟拆除重建工程\1140801 生管文件,臻輊營造,file_index_customer,REVFAM-114-004DD48EAEEF,DUPFAM-CDE825A5CE6E,114,7,7,1,39,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140802,1140802,114年度工作\114年度工作\1140802西富-聯電12A2追加盤\1140802 生管文件,西富,file_index_customer,REVFAM-114-49357FC17181,DUPFAM-00F523ED4E4E,114,3,3,0,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140803,1140803,114年度工作\114年度工作\1140803榮陳-鳥嘴潭人工湖送水管A-2-1追加盤\1140803 生管文件,榮陳,file_index_customer,REVFAM-114-E0B621EF4F8A,DUPFAM-03DD7A1183F0,114,4,4,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140804,1140804,114年度工作\114年度工作\1140804宗正實業-申請低壓供電系統電源開關箱\1140804 生管文件,宗正實業,file_index_customer,REVFAM-114-A4425FD507F0,DUPFAM-D48840CE1029,114,4,4,1,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140805,1140805,114年度工作\114年度工作\1140805榮陳-鹿港彰濱7號井機電\1140805 生管文件,榮陳,file_index_customer,REVFAM-114-D8AC8539207B,DUPFAM-B663B9539CE7,114,7,7,2,6,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140806,1140806,114年度工作\114年度工作\1140806國倫-雲林廠場站儀表箱\1140806 生管文件,國倫,file_index_customer,REVFAM-114-A2D9BE6B7A5B,DUPFAM-2ACAD6547D16,114,4,4,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140807,1140807,114年度工作\114年度工作\1140807榮陳-鳥嘴潭人工湖下游送水管B-3-1\1140807 生管文件,榮陳,file_index_customer,REVFAM-114-05A69DCFF925,DUPFAM-C7979116E906,114,7,7,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140808,1140808,114年度工作\114年度工作\1140808榮陳-鳥嘴潭人工下游功垂橋潛鑽工程\1140808 生管文件,榮陳,file_index_customer,REVFAM-114-4FC330288603,DUPFAM-03C42712C7B7,114,7,7,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140809,1140809,114年度工作\114年度工作\1140809榮陳-頭橋案封版,榮陳,file_index_customer,REVFAM-114-B60979640814,DUPFAM-5F4441D70ED3,114,2,2,1,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140901,1140901,114年度工作\114年度工作\1140901台灣色譜-新增電源盤\1140901 生管文件,台灣色譜,file_index_customer,REVFAM-114-C33DC1E48D9E,DUPFAM-AA5F00DF27C6,114,4,4,1,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140902,1140902,114年度工作\114年度工作\1140902榮陳-密枝二站電盤汰換\1140902 生管文件,榮陳,file_index_customer,REVFAM-114-BFC3E9A6FFB0,DUPFAM-038A53B6C5D2,114,7,7,2,6,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140903,1140903,114年度工作\114年度工作\1140903昱成-馬達控制箱\1140903 生管文件,昱成,file_index_customer,REVFAM-114-7BE7B678BB82,DUPFAM-6A62A112ECDC,114,4,4,1,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140904,1140904,114年度工作\114年度工作\1140904西富-聯電P1P2零星工程及RTO\1140904 生管文件,西富,file_index_customer,REVFAM-114-EB7962A93EF1,DUPFAM-39249B4C486A,114,4,4,1,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140905,1140905,114年度工作\114年度工作\1140905允承科技-2點式溫度控制箱\1140905 生管文件,允承科技,file_index_customer,REVFAM-114-7BA1D44837C8,DUPFAM-44203F313164,114,4,4,1,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140906,1140906,114年度工作\114年度工作\1140906榮陳-溪湖第二淨水場等機電設備改善\1140906 生管文件,榮陳,file_index_customer,REVFAM-114-8EC952627FBF,DUPFAM-6AAD0BE897E4,114,5,5,2,7,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140907,1140907,114年度工作\114年度工作\1140907宗正實業-老舊線路設備更新,宗正實業,file_index_customer,REVFAM-114-81784F3ED23E,DUPFAM-9C6E1100753D,114,2,2,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140908,1140908,114年度工作\114年度工作\1140908利信-竹山所緊急供電系統自動化\1140908 生管文件,利信,file_index_customer,REVFAM-114-DB046FD98ADE,DUPFAM-202F6BDE6BA2,114,7,7,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140909,1140909,114年度工作\114年度工作\1140909利信-草屯所場站增設ATS採購\1140909 生管文件,利信,file_index_customer,REVFAM-114-03AB89EB24F8,DUPFAM-94C005316FAE,114,7,7,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140910,1140910,114年度工作\114年度工作\1140910宗正-老舊線路設備更新-電線,宗正,file_index_customer,REVFAM-114-13B22DBB47D5,DUPFAM-F854AF69C0F1,114,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140911,1140911,114年度工作\114年度工作\1140911宗正-宗正,宗正,file_index_customer,REVFAM-114-A2EC1A4FBFBF,DUPFAM-0DEB058C0D71,114,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141001,1141001,114年度工作\114年度工作\1141001國倫-鳥嘴潭下游水管橋管二\1141001 生管文件,國倫,file_index_customer,REVFAM-114-46795DF53D72,DUPFAM-F28AD3ACA332,114,7,7,2,7,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141002,1141002,114年度工作\114年度工作\1141002國倫-鳥嘴潭下游水管橋管三\1141002 生管文件,國倫,file_index_customer,REVFAM-114-D122B544C3A0,DUPFAM-B7A50B5FFC2E,114,7,7,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141003,1141003,114年度工作\114年度工作\1141003漢泰-變頻馬達控制盤\1141003 生管文件,漢泰,file_index_customer,REVFAM-114-51A76753BD7B,DUPFAM-04BC030A7B61,114,4,4,1,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141004,1141004,114年度工作\114年度工作\1141004利信-霧峰所自動切換開關採購\1141004 生管文件,利信,file_index_customer,REVFAM-114-6FA08AB6C62B,DUPFAM-4881324430AE,114,7,7,2,2,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141005,1141005,114年度工作\114年度工作\1141005利信-114年大雅所仁愛淨水場ATS增設\1141005 生管文件,利信,file_index_customer,REVFAM-114-E364860F5B39,DUPFAM-C30870F9C235,114,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141006,1141006,114年度工作\114年度工作\1141006利信-沙鹿案ATS接線箱\1141006 生管文件,利信,file_index_customer,REVFAM-114-F5CF1072684C,DUPFAM-4F20FC590D0C,114,3,3,1,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141007,1141007,114年度工作\114年度工作\1141007台灣色譜-電源開關新增集合式電錶工程,台灣色譜,file_index_customer,REVFAM-114-327AFAEBA4E6,DUPFAM-4763D2B13BE4,114,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141008,1141008,114年度工作\114年度工作\1141008榮陳-白河區關嶺里大嶺延管\1141008 生管文件,榮陳,file_index_customer,REVFAM-114-DA407174E20E,DUPFAM-4C7CC9F58334,114,7,7,2,13,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141009,1141009,114年度工作\114年度工作\1141009濬創科技-各案儀表箱\1141009 生管文件,濬創科技,file_index_customer,REVFAM-114-38523DDC36E5,DUPFAM-F8A0461F7CA8,114,4,4,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141101,1141101,114年度工作\114年度工作\1141101瑨億-南投名間橋興管中加壓站\1141101 生管文件,瑨億,file_index_customer,REVFAM-114-EC52B9FB9879,DUPFAM-81F0C8D6E6A8,114,7,7,2,7,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141102,1141102,114年度工作\114年度工作\1141102榮陳-彰化烏溪河濱場機電\1141102 生管文件,榮陳,file_index_customer,REVFAM-114-356D0176A664,DUPFAM-FA029D0BCB03,114,7,7,2,8,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141103,1141103,114年度工作\114年度工作\1141103榮陳-彰化縣市茄苳里特定工廠廢汙水排放,榮陳,file_index_customer,REVFAM-114-382CE589AB61,DUPFAM-E6093D27CD2F,114,7,7,2,6,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141104,1141104,114年度工作\114年度工作\1141104詠翔鑫-佳湘食品頂安段廠房水電新建工程\1141104 生管文件,詠翔鑫,file_index_customer,REVFAM-114-32D31455C284,DUPFAM-0771468AB7E9,114,4,4,2,22,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141105,1141105,114年度工作\114年度工作\1141105華泰-亞特必廠房新建工程\1141105 生管文件,華泰,file_index_customer,REVFAM-114-BBF69AFEA0D5,DUPFAM-584B10C0E8A5,114,5,5,1,20,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141106,1141106,114年度工作\114年度工作\1141106台灣色譜-A棟消防動力工程\1141106 生管文件,台灣色譜,file_index_customer,REVFAM-114-60307C66630A,DUPFAM-87CE7137A56D,114,7,7,1,10,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141107,1141107,114年度工作\114年度工作\1141107榮陳-八卦山名間系統旱灌區\1141107 生管文件,榮陳,file_index_customer,REVFAM-114-FB877E1C053B,DUPFAM-873FB5BB87FD,114,7,7,2,28,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141108,1141108,114年度工作\114年度工作\1141108國倫員林一場15號井機電\1141108 生管文件,國倫員林一場15號井機電,derived_from_project_name,REVFAM-114-ACCA6F4AA4BE,DUPFAM-ED7B204B6AF9,114,7,7,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141201,1141201,114年度工作\114年度工作\1141201聯邦-東陽七股工業區廠房新建工程\1141201 生管文件,聯邦,file_index_customer,REVFAM-114-E65DA01B3AD1,DUPFAM-FF3563A5B415,114,7,7,1,52,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141202,1141202,114年度工作\114年度工作\1141202桂田大樹-接線空箱,桂田大樹,file_index_customer,REVFAM-114-F07D61C785A4,DUPFAM-5D954AA8DA95,114,2,2,0,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141203,1141203,114年度工作\114年度工作\1141203顯茂-創生維修盤製作\1141203 生管文件,顯茂,file_index_customer,REVFAM-114-6CB8EDB51102,DUPFAM-F9C9E0879C4E,114,4,4,1,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1141204,1141204,114年度工作\114年度工作\1141204西富-聯電P34零星工程\1141204 生管文件,西富,file_index_customer,REVFAM-114-FEB224596471,DUPFAM-FE3A5141C807,114,4,4,1,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
