台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,技術工,工,0.7,,,
,大工,工,0.4,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 23 頁 共 44 頁,
45,工作項目：自來水用金屬管材另件，標稱管徑700mm，日間施工，拆除,,單位：M/件,,計價代碼：025010K13A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.13,,,
,傾卸貨車，含覆蓋,時,0.03,,,
,技術工,工,0.02,,,
,零星工料,式,1,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
46,工作項目：自來水用金屬管材另件，標稱管徑700mm，夜間施工，埋設,,單位：M/件,,計價代碼：025010K21A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.6,,,
,技術工，夜間,工,0.09,,,
,大工，夜間,時,0.07,,,
,零星工料,式,1,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 24 頁 共 44 頁,
47,工作項目：自來水用金屬管材另件，標稱管徑700mm，夜間施工，安裝,,單位：10M/件,,計價代碼：025010K22A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,電動吊車,時,1.5,,,(含作業手)
,技術工，夜間,工,0.6,,,
,大工，夜間,時,0.6,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
48,工作項目：自來水用金屬管材另件，標稱管徑700mm，夜間施工，拆除,,單位：10M/件,,計價代碼：025010K23A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.9,,,
,傾卸貨車，含覆蓋,時,0.9,,,
,技術工，夜間,工,0.5,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 25 頁 共 44 頁,
49,工作項目：自來水管埋設，管徑700mm，新舊管連接，日間施工,,單位：處,,計價代碼：025050NE001A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工,工,7,,,
,小工,工,6,,,
,機具不分類，使用費,式,1,,,
,電動吊車,時,7,,,(含作業手)
,排水及洗管費，500≦管徑≦700mm,處,1,,,
,臨時設施，安全設備,式,1,,,
,零星工料,式,1,,,
,計,處,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 處 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
50,工作項目：自來水管埋設，管徑700mm，新舊管連接，夜間施工,,單位：處,,計價代碼：025050NE002A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工，夜間,工,7,,,
,小工，夜間,工,6,,,
,機具不分類，使用費,式,1,,,
,電動吊車,時,7,,,(含作業手)
,臨時設施，安全設備，夜間,時,7,,,
,臨時設施，照明設備，夜間,時,7,,,
,排水及洗管費，500≦管徑≦700mm,處,1,,,
,零星工料,式,1,,,
,計,處,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 處 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 26 頁 共 44 頁,
51,工作項目：自來水用接頭管件，機械接頭(K型，含配件)，標稱管徑500mm,,單位：口,,計價代碼：025021H00A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工,工,0.1325,,,
,產品，自來水用接頭管件，機械接頭(K型，含配件)，標稱管徑500mm,組,1,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
52,工作項目：自來水用接頭管件，機械接頭(K型，含配件)，標稱管徑500mm，夜間施工安裝,,單位：口,,計價代碼：025021H02A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，自來水用接頭管件，機械接頭(K型，含配件)，標稱管徑500mm,組,1,,,
,技術工，夜間,工,0.159,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 27 頁 共 44 頁,
53,工作項目：自來水用接頭管件，機械接頭(K型，不含配件)，標稱管徑500mm,,單位：口,,計價代碼：025022H00A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工,工,0.253,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
54,工作項目：自來水用接頭管件，機械接頭(K型，不含配件)，標稱管徑500mm，夜間施工安裝,,單位：口,,計價代碼：025022H02A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工，夜間,工,0.303,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 28 頁 共 44 頁,
55,工作項目：自來水管埋設，管徑500mm，凸緣接頭，安裝，日間施工,,單位：口,,計價代碼：025050L5021G,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，自來水用接頭管件，延性鑄鐵螺栓,套,1,,,供料
,自來水用接頭管件，橡皮墊(RF型),處,1,,,
,技術工,工,0.45,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
56,工作項目：自來水管埋設，管徑500mm，凸緣接頭，安裝，夜間施工,,單位：口,,計價代碼：025050L5022G,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，自來水用接頭管件，延性鑄鐵螺栓,套,1,,,供料
,自來水用接頭管件，橡皮墊(RF型),處,1,,,
,技術工，夜間,工,0.675,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 29 頁 共 44 頁,
57,工作項目：自來水用金屬管材另件，標稱管徑500mm，日間施工，埋設,,單位：M/件,,計價代碼：025010H11A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.18,,,
,技術工,工,0.05,,,
,大工,工,0.04,,,
,零星工料,式,1,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
58,工作項目：自來水用金屬管材另件，標稱管徑500mm，日間施工，安裝,,單位：10M/件,,計價代碼：025010H12A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,電動吊車,時,1.05,,,(含作業手)
,技術工,工,0.5,,,
,大工,工,0.2,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 30 頁 共 44 頁,
59,工作項目：自來水用金屬管材另件，標稱管徑500mm，日間施工，拆除,,單位：10M/件,,計價代碼：025010H13A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.9,,,
,傾卸貨車，含覆蓋,時,0.7,,,
,技術工,工,0.09,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
60,工作項目：自來水用金屬管材另件，標稱管徑500mm，夜間施工，埋設,,單位：M/件,,計價代碼：025010H21A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.4,,,
,技術工，夜間,工,0.07,,,
,大工，夜間,時,0.05,,,
,零星工料,式,1,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 31 頁 共 44 頁,
61,工作項目：自來水用金屬管材另件，標稱管徑500mm，夜間施工，安裝,,單位：10M/件,,計價代碼：025010H22A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,電動吊車,時,1.3,,,(含作業手)
,技術工，夜間,工,0.4,,,
,大工，夜間,時,0.4,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
62,工作項目：自來水用金屬管材另件，標稱管徑500mm，夜間施工，拆除,,單位：10M/件,,計價代碼：025010H23A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.8,,,
,傾卸貨車，含覆蓋,時,0.8,,,
,技術工，夜間,工,0.2,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 32 頁 共 44 頁,
63,工作項目：自來水管埋設，管徑500mm，新舊管連接，日間施工,,單位：處,,計價代碼：025050LE001A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工,工,5,,,
,小工,工,4,,,
,機具不分類，使用費,式,1,,,
,電動吊車,時,5,,,(含作業手)
,排水及洗管費，300≦管徑≦500mm,處,1,,,
,臨時設施，安全設備,式,1,,,
,零星工料,式,1,,,
,計,處,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 處 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
64,工作項目：自來水管埋設，管徑500mm，新舊管連接，夜間施工,,單位：處,,計價代碼：025050LE002A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工，夜間,工,5,,,
,小工，夜間,工,4,,,
,機具不分類，使用費,式,1,,,
,電動吊車,時,5,,,(含作業手)
,臨時設施，安全設備，夜間,時,5,,,
,臨時設施，照明設備，夜間,時,5,,,
,排水及洗管費，300≦管徑≦500mm,處,1,,,
,零星工料,式,1,,,
,計,處,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 處 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 33 頁 共 44 頁,
65,工作項目：自來水用接頭管件，機械接頭(K型，含配件)，標稱管徑100mm,,單位：口,,計價代碼：025021800A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工,工,0.0221,,,
,產品，自來水用接頭管件，機械接頭(K型，含配件)，標稱管徑100mm,組,1,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
66,工作項目：自來水用接頭管件，機械接頭(K型，含配件)，標稱管徑100mm，夜間施工安裝,,單位：口,,計價代碼：025021802A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，自來水用接頭管件，機械接頭(K型，含配件)，標稱管徑100mm,組,1,,,
,技術工，夜間,工,0.0265,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 34 頁 共 44 頁,
67,工作項目：自來水用接頭管件，機械接頭(K型，不含配件)，標稱管徑100mm,,單位：口,,計價代碼：025022800A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工,工,0.0528,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
68,工作項目：自來水用接頭管件，機械接頭(K型，不含配件)，標稱管徑100mm，夜間施工安裝,,單位：口,,計價代碼：025022802A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工，夜間,工,0.063,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 35 頁 共 44 頁,
69,工作項目：自來水管埋設，管徑100mm，凸緣接頭，安裝，日間施工,,單位：口,,計價代碼：025050C5021G,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，自來水用接頭管件，延性鑄鐵螺栓,套,1,,,供料
,自來水用接頭管件，橡皮墊(RF型),處,1,,,
,技術工,工,0.08,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
70,工作項目：自來水管埋設，管徑100mm，凸緣接頭，安裝，夜間施工,,單位：口,,計價代碼：025050C5022G,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，自來水用接頭管件，延性鑄鐵螺栓,套,1,,,供料
,自來水用接頭管件，橡皮墊(RF型),處,1,,,
,技術工，夜間,工,0.12,,,
,零星工料,式,1,,,
,計,口,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 口 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 36 頁 共 44 頁,
71,工作項目：自來水用金屬管材另件，標稱管徑100mm，日間施工，埋設,,單位：M/件,,計價代碼：025010811A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.05,,,
,技術工,工,0.01,,,
,大工,工,0.01,,,
,零星工料,式,1,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
72,工作項目：自來水用金屬管材另件，標稱管徑100mm，日間施工，安裝,,單位：10M/件,,計價代碼：025010812A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,電動吊車,時,0.27,,,(含作業手)
,技術工,工,0.06,,,
,大工,工,0.05,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 37 頁 共 44 頁,
73,工作項目：自來水用金屬管材另件，標稱管徑100mm，日間施工，拆除,,單位：10M/件,,計價代碼：025010813A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.22,,,
,傾卸貨車，含覆蓋,時,0.1,,,
,技術工,工,0.03,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
74,工作項目：自來水用金屬管材另件，標稱管徑100mm，夜間施工，埋設,,單位：M/件,,計價代碼：025010821A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.05,,,
,技術工，夜間,工,0.02,,,
,大工，夜間,時,0.02,,,
,零星工料,式,1,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 38 頁 共 44 頁,
75,工作項目：自來水用金屬管材另件，標稱管徑100mm，夜間施工，安裝,,單位：10M/件,,計價代碼：025010822A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,電動吊車,時,0.4,,,(含作業手)
,技術工，夜間,工,0.06,,,
,大工，夜間,時,0.05,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
76,工作項目：自來水用金屬管材另件，標稱管徑100mm，夜間施工，拆除,,單位：10M/件,,計價代碼：025010823A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.22,,,
,傾卸貨車，含覆蓋,時,0.16,,,
,技術工，夜間,工,0.05,,,
,零星工料,式,1,,,
,合計,10M/件,,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 39 頁 共 44 頁,
77,工作項目：自來水管埋設，75≦管徑≦150mm，新舊管連接，日間施工,,單位：處,,計價代碼：0250502E011A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工,工,2,,,
,小工,工,1,,,
,機具不分類，使用費,式,1,,,
,排水及洗管費，75≦管徑≦200mm,處,1,,,
,臨時設施，安全設備,式,1,,,
,零星工料,式,1,,,
,計,處,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 處 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
78,工作項目：自來水管埋設，75≦管徑≦150mm，新舊管連接，夜間施工,,單位：處,,計價代碼：0250502E012A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工，夜間,工,2,,,
,小工，夜間,工,1,,,
,機具不分類，使用費,式,1,,,
,臨時設施，安全設備，夜間,時,2,,,
,臨時設施，照明設備，夜間,時,2,,,
,排水及洗管費，75≦管徑≦200mm,處,1,,,
,零星工料,式,1,,,
,計,處,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 處 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 40 頁 共 44 頁,
79,工作項目：自來水用塑膠管材另件，標稱管徑200mm，日間施工，埋設,,單位：M/件,,計價代碼：025030A11A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,開挖機，0.60~0.69m3，總重12噸,時,0.067,,,
,技術工,工,0.007,,,
,小工,工,0.007,,,
,零星工料,式,1,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
80,工作項目：自來水用塑膠管材另件，標稱管徑40mm，日間施工(人工)，埋設,,單位：M/件,,計價代碼：025030331A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工,工,0.004,,,
,小工,工,0.065,,,
,零星工料,式,1,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 41 頁 共 44 頁,
81,工作項目：自來水用塑膠管材另件，13≦管徑≦20mm，日間施工(人工)，埋設,,單位：M/件,,計價代碼：025030131A,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,技術工,工,0.003,,,
,小工,工,0.06,,,
,零星工料,式,1,,,
,計,M/件,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M/件 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
82,工作項目：工地拆除，人工挖除，路面挖除，水泥混凝土,,單位：M3,,計價代碼：0222021203,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,手提破碎機,時        ,1,,,
,機具不分類，鑿岩機，手提式，折舊費,天,1,,,
,大工,工,1,,,
,手提破碎機，鑽頭及鑽桿損耗,時,1,,,
,零星工料,式,1,,,
,計,M3,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M3 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 42 頁 共 44 頁,
83,工作項目：控制性低強度回填材料,,單位：M3,,計價代碼：0337700003,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，控制性低強度回填材料，現場開挖土石方,M3,1,,,
,早強劑,Kg,1,,,
,其他作業費，材料檢試驗費,式,1,,,
,養護及其他什費,全,1,,,含工資
,零星工料,式,1,,,
,計,M3,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M3 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
84,工作項目：結構用混凝土，預拌，210kgf/cm2,,單位：M3,,計價代碼：0331025003,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，預拌混凝土材料費，210kgf/cm2,M3,1,,,
,混凝土振動器,式,1,,,
,大工,工,0.043,,,
,小工,工,0.054,,,
,零星工料,式,1,,,
,計,M3,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M3 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 43 頁 共 44 頁,
85,工作項目：普通模板,,單位：M2,,計價代碼：0311010002,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，模板用木材,式,1,,,
,產品，鐵件,KG,0.2,,,
,技術工,工,0.0509,,,
,小工,工,0.0145,,,
,零星工料,式,1,,,
,計,M2,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M2 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
86,工作項目：鋼筋，連工帶料,,單位：1000KG,,計價代碼：0321000079,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，鋼筋,T,1,,,
,產品，金屬材料，鐵線,KG,4,,,
,技術工,工,1.96,,,
,小工,工,0.36,,,
,零星工料,式,1,,,
,合計,1000KG,,,,
,計,KG,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 KG 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
　　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,,,,,,
台灣自來水公司第五區管理處,,,,,,
單價分析表[標單],,,,,,
,工程名稱：義竹所六區支受援水量計汰換工程,,,,,
項次：,工程編號：WR100501A4,,,,第 44 頁 共 44 頁,
87,工作項目：1:3水泥砂漿粉光(2cm厚),,單位：M3,,計價代碼：0406100130,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,水泥(50kg/包),包,9,,,
,計,M3,,,,
,人工：　　　　　　　　機具：　　　　　　　　,,每 M3 單價計,,,
,材料：　　　　　　　　雜項：　　　　　　　　,,,,,
88,工作項目：開挖臨時覆蓋板及其支撐，管溝鋪設止滑鋼板，厚16mm,,單位：M2,,計價代碼：01532CC002,
,工料名稱,單位,數量,單價,複價,編碼(備註)
,產品，開挖臨時覆蓋板及其支撐，管溝鋪設止滑鋼板，厚16mm，租金,M2        ,1,,,
,曳引鏟土機，車輪式,時,0.018,,,
,小工,工,0.012,,,
,零星工料，約以上項目之2.0%,式,1,,,
,計,M2,,,,
